Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
CSLT,1.29,-0.76923077,-0.01,Buy,32115,198375131,,-0.4891,463,Technology Services
WMC,3.08,0.3257329,0.01,Sell,184170,198249000,,-6.2253,,Finance
ASMB,5.98,-0.99337748,-0.06,Sell,66959,198133800,,-1.6383,115,Health Technology
MIST,6.68,-1.18343195,-0.08,Sell,18933,198024056,,-2.3413,30,Health Technology
ATTO,13.14,-1.35135135,-0.18,Buy,257,197100000,,-4.8839193,145101,Commercial Services
LOGC,8.32,0.84848485,0.07,Buy,15769,196697215,,-1.6023,41,Health Technology
TLSA,2.71,5.03875969,0.13,Buy,578245,196558000,,-0.1326,10,Health Technology
SALT,17,-0.46838407,-0.08,Buy,21675,196431600,,-24.771,7,Transportation
GPP,8.45,0.11848341,0.01,Buy,17155,196109290,4.55170045,1.7466,40,Transportation
CAAS,6.44,4.54545455,0.28,Buy,71398,195908930,4457.14285714,0.0014,4039,Producer Manufacturing
VINCU,23.86,-0.02095118,-0.005,,503,195805000,,,,Health Technology
SIEN,3.875,0.12919897,0.005,Sell,78387,195761908,,-1.7812,339,Health Technology
GPX,11.4,2.24215247,0.25,Sell,1423,195645660,24.88982162,0.4785,4856,Commercial Services
EVFM,2.5,-1.96078431,-0.05,Buy,559001,195556750,,-1.9463,53,Health Technology
AVNW,35.7557,3.66975935,1.2657,Buy,21398,195383016,30.87982639,1.1365,674,Electronic Technology
ESSCU,11.1,0,0,Strong Buy,602,195358000,,,2,Finance
HOV,31.37,-1.50706436,-0.48,Sell,12840,195333440,4.84646471,7.3388,1697,Consumer Durables
GLEO.U,11.15,-0.44642857,-0.05,Buy,301,194880000,,,2,Finance
SQNS,6.715,4.921875,0.315,Buy,155202,193998000,,,38,Electronic Technology
ETON,8.01,-1.23304562,-0.1,Buy,22081,193950135,,-1.1833,17,Health Technology
BSET,19.3427,0.9008868,0.1727,Buy,8661,193846582,,-2.2124,2555,Consumer Durables
FENC,7.5101,0.67158177,0.0501,Buy,3020,193833428,,-0.82934681,4,Health Technology
STRS,23.57,-2.44205298,-0.59,Sell,348,193769206,,,73,Finance
BELFB,16.05,1.77552315,0.28,Buy,3748,193450093,64.03919898,0.2347,6935,Electronic Technology
XNET,2.9511,-1.95681063,-0.0589,Sell,292020,193284000,,-0.5403,1070,Technology Services
ASPS,12.335,-0.04051864,-0.005,Sell,4490,193039050,,-23.5082,3283,Finance
AT,2.151,-3.10810811,-0.069,Buy,151831,192720816,,-0.19329964,266,Utilities
HURC,29.34,0.54832077,0.16,Sell,31298,192621794,,-0.0751,785,Producer Manufacturing
GNE,7.33,0.27359781,0.02,Sell,2661,192190592,14.4402163,0.5138,163,Utilities
THTX,2.495,-0.2,-0.005,Buy,4145,192148433,,-0.31643578,112,Health Technology
BCBP,11.234,1.20720721,0.134,Buy,1468,191890201,10.86999214,1.0204,365,Finance
NR,2.13,8.12182741,0.16,Buy,230585,191141578,,-0.8817,2200,Industrial Services
AXLA,5.09,0.99206349,0.05,Sell,17324,191083181,,-2.1388,64,Health Technology
FLUX,15.94,4.04699739,0.62,Buy,38876,191062598,,-2.4718,103,Consumer Services
CMCL,17.751,-3.21155943,-0.589,Strong Buy,25151,190920000,9.07791688,1.7584,,Non-Energy Minerals
LFACU,11.57,0.17229288,0.0199,Sell,2010,190632000,,,2,Finance
CULP,15.49,0.97783572,0.15,Buy,5927,190585862,,-2.1422,1399,Process Industries
BORR,0.877103,8.28432099,0.067103,Buy,1611021,190517008,,-2.68221362,694,Industrial Services
BKCC,2.63,-0.75471698,-0.02,Strong Sell,25576,190179245,,-1.6753,,Finance
AMRK,26.79,0.44994376,0.12,Sell,17737,189942975,3.48486495,7.602,220,Finance
GAIA,9.9,0.10111223,0.01,Sell,4360,189911700,,-0.1514,135,Commercial Services
FCAP,56.21,0.55456172,0.31,Strong Sell,226,189751470,20.94631987,2.9001,214,Finance
XONE,9.88,5.44290288,0.51,Sell,132626,189572500,,-0.7735,313,Producer Manufacturing
ACTG,3.84,1.05263158,0.04,Buy,54439,189233280,30.30769231,0.4788,17,Commercial Services
DMAC,10.095,0.54780876,0.055,Buy,35390,189171215,,-0.7579,9,Health Technology
ORRF,16.94,2.91616039,0.48,Buy,580,188218800,8.85216089,1.886,460,Finance
MARK,1.89,2.7173913,0.05,Buy,412732,188064450,,-0.2878,80,Communications
GSIT,7.9199,6.45026882,0.4799,Buy,50825,187710352,,-0.8456,166,Electronic Technology
AQST,5.54,0,0,Strong Sell,160198,187262286,,-1.5322,232,Health Technology
WRAP,5.0303,4.79791667,0.2303,Strong Sell,580036,187172336,,-0.3601,19,Producer Manufacturing
GTT,3.18,-5.35714286,-0.18,Strong Sell,474708,187046010,,,3100,Communications
CWCO,12.35,3.86879731,0.46,Buy,53431,186769050,37.01996928,0.3293,105,Utilities
CVCY,14.9,-0.53404539,-0.08,Sell,5920,186363240,10.73540014,1.3924,288,Finance
UNTY,17.635,0.59897319,0.105,Buy,1129,186322593,8.54929852,2.0772,209,Finance
GNFT,5.04,2.0242915,0.1,Buy,2147,186292000,,-1.905,194,Health Technology
CBNK,13.6,0,0,Buy,1678,186061600,9.13682277,1.5355,230,Finance
TLC,4.68,2.43165751,0.1111,Buy,15645,185989000,,-0.8597,,Health Technology
XGN,14.6899,5.68273381,0.7899,Strong Buy,1603,185858084,,-1.3198,156,Health Services
FRBA,9.4527,-0.60252366,-0.0573,Buy,6448,185555556,10.18790051,0.9281,199,Finance
PCOM,14,-1.61630358,-0.23,Buy,2024,185183600,,-0.15721505,269,Commercial Services
PKBK,15.6,1.23296561,0.19,Buy,1380,184889640,6.72066173,2.3473,101,Finance
CNTY,6.25,1.13268608,0.07,Sell,38653,184850000,,-2.5369,3515,Consumer Services
LCNB,14.35,0.56061668,0.08,Sell,916,184809345,9.92701716,1.4799,332,Finance
NC,26.23,4.8361311,1.21,Sell,1501,184805563,6.61449796,3.7955,2400,Energy Minerals
SIC,7.25,-0.68493151,-0.05,Sell,409,184541500,,-0.1368,1850,Commercial Services
STRT,47.8,0.10471204,0.05,Buy,4101,184502742,,-0.234,3831,Producer Manufacturing
BW,3.5,4.47761194,0.15,Sell,103656,184181242,,-0.1448,2400,Electronic Technology
CALA,2.625,-3.49264706,-0.095,Strong Sell,1786393,184165263,,-1.3889,93,Health Technology
OSG,2.13,1.9138756,0.04,Buy,6956,183898023,4.62203024,0.4676,713,Transportation
WLFC,30.77,0.91833388,0.28,Sell,600,183854135,12.99876243,2.4142,232,Finance
MPB,21.815,0.39116429,0.085,Sell,1013,183586096,8.52056621,2.5571,444,Finance
TDACU,14.75,0,0,Buy,200,183106000,,,3,Finance
RMBI,13.76,1.5498155,0.21,Buy,463,182999744,,-0.4034,166,Finance
MHH,15.95,3.57142857,0.55,Sell,6591,182188997,18.5206756,0.9006,1745,Commercial Services
MDCA,2.49,4.62184874,0.11,Buy,26248,182182912,,-0.2307,5647,Commercial Services
RESN,3.3417,7.45016077,0.2317,Buy,1171656,182032032,,-0.6724,77,Electronic Technology
VNRX,3.736,-1.68421053,-0.064,Buy,37555,181223352,,-0.4365,50,Health Technology
RRD,2.53,1.6064257,0.04,Strong Buy,183977,180642000,,-2.3555,36400,Commercial Services
ERYP,9.77,5.85048754,0.54,Buy,6099,180554000,,-4.2106,217,Health Technology
PRGX,7.63,0,0,Buy,50015,180360992,,-0.2165,1500,Commercial Services
PWOD,25.56,-0.15625,-0.04,Sell,1078,180243497,13.08745094,2.0076,,Finance
CEIX,6.97,2.80235988,0.19,Buy,55447,179911524,,-0.3394,1792,Energy Minerals
PSTI,7.01,-0.98870056,-0.07,Sell,42438,179690134,,-1.4727,146,Health Technology
MLAC,10,0.1001001,0.01,Buy,6855,179687500,,,,Finance
GLEO,10.31,0,0,Buy,118,179394000,294.79768786,0.0346,2,Finance
GLYC,3.75,0.53619303,0.02,Buy,52793,179358000,,-1.1256,57,Health Technology
ALSK,3.33,0.90909091,0.03,Sell,153929,178959813,20.48861743,0.1825,581,Communications
KIN,4.53,1.79775281,0.08,Buy,34072,178703064,,-0.6814,156,Health Technology
EVGN,5.01,-1.76470588,-0.09,Strong Buy,449242,178323245,,-0.8344882,143,Health Technology
ESSC,10.0637,0.13432569,0.0135,Buy,24201,178272475,609.09090909,0.0165,2,Finance
ESTE,5.9,4.42477876,0.25,Strong Buy,109126,178243130,,-0.2515,69,Energy Minerals
GMLP,2.57,1.58102767,0.04,Buy,49860,178106140,6.32043116,0.4082,494,Transportation
SPI,7.93,0.89058524,0.07,Sell,343690,177849600,,-0.327,57,Electronic Technology
CIX,14.26,0.21082221,0.03,Buy,22088,177554112,15.5349345,0.916,547,Producer Manufacturing
BCML,15,0.40160643,0.06,Buy,978,177496500,12.9732546,1.1516,304,Finance
SHBI,14.7,3.81355932,0.54,Buy,2007,176938020,11.53785364,1.2657,294,Finance
GENC,12.11,0.58139535,0.07,Sell,1524,176880561,32.8,0.379,316,Producer Manufacturing
SWKH,13.82,-3.96108409,-0.57,Sell,12157,176750890,19.90593443,0.7237,30,Miscellaneous
SRRA,16.0005,0.2537594,0.0405,Buy,1740,176655120,,-13.9943,71,Health Technology
WNEB,6.92,1.76470588,0.12,Buy,5205,176648224,18.18421747,0.3797,340,Finance
CLSD,3.645,13.72854914,0.44,Buy,1066650,176492100,,-0.3171,33,Health Technology
IVAC,7.39,-0.53835801,-0.04,Buy,19350,176278104,34.3504392,0.221,272,Electronic Technology
TEAF,13.125,0.3440367,0.045,Buy,4484,176194000,,-1.5859,,Miscellaneous
CKPT,2.5924,-2.54135338,-0.0676,Sell,101659,175980667,,-0.4627,8,Health Technology
EXFO,3.1549,-4.10638298,-0.1351,Sell,9395,175961708,,-0.17122683,1814,Electronic Technology
VIOT,5.33,1.71755725,0.09,Sell,9648,175562000,17.39130435,0.3121,733,Consumer Durables
NRP,14.31,1.13074205,0.16,Buy,359,175457772,,-19.8477,56,Energy Minerals
ISTR,16.5,-0.24183797,-0.04,Neutral,15657,175264650,14.00270911,1.1856,324,Finance
ONCS,6.25,0.96930533,0.06,Buy,26142,174945625,,-2.6063,46,Health Services
CMLS,8.825,0.62713797,0.055,Buy,4055,174902587,,-2.8344,4732,Consumer Services
ALTM,46.6465,1.01017757,0.4665,Buy,3279,174759246,,-99.1382,,Industrial Services
PYPD,10.43,1.65692008,0.17,Sell,11862,174743672,,,58,Health Technology
NMTR,0.8562,2.05005959,0.0172,Neutral,648539,174335854,,-0.9394,8,Health Technology
BFRA,8.19,2.375,0.19,Buy,20948,174040000,,-0.8476,174,Health Technology
PICO,9.26,0.32502709,0.03,Buy,1697,173301826,41.24393472,0.2267,14,Finance
DSX,1.94,2.64550265,0.05,Buy,282076,173193500,,-1.6903,1025,Transportation
TREC,6.97,1.45560408,0.1,Buy,9083,172727712,16.05420303,0.4647,270,Energy Minerals
ABEO,1.75,3.55029586,0.06,Buy,973261,172413622,,-1.0369,88,Health Technology
PDLB,10.09,-0.29644269,-0.03,Sell,238,172282714,,-0.3349,,Finance
AVEO,6.03,1.00502513,0.06,Buy,79340,172279016,,-4.0419,19,Health Technology
LFAC,10.66,0.56603774,0.06,Strong Buy,11827,171682841,,-0.0485,2,Finance
GV,7,0.28653295,0.02,Buy,428210,171661000,21.40447715,0.3262,536,Industrial Services
WRN,1.295,1.171875,0.015,Buy,57912,171584190,,-0.01452368,9,Non-Energy Minerals
MRCC,8.05,-0.37128713,-0.03,Sell,21312,171493175,,-0.1979,,Finance
UAN,15.3023,0.47472095,0.0723,Buy,2855,170211621,,-9.4066,286,Process Industries
AIRG,17.4113,1.88004681,0.3213,Buy,9967,170072882,,-0.2204,126,Electronic Technology
HBIO,4.32,2.36966825,0.1,Strong Buy,15064,169933180,,-0.1727,505,Health Technology
TYME,1.3,-2.98507463,-0.04,Buy,689501,169848426,,-0.2331,18,Health Technology
MBIO,3.945,-0.12658228,-0.005,Strong Buy,858207,169680421,,-1.2357,51,Health Technology
SCOR,2.33,-2.51046025,-0.06,Buy,48442,169592545,,-0.7987,1300,Commercial Services
BHR,4.69,3.76106195,0.17,Buy,65079,169126000,,-2.1239,,Finance
FGBI,17.36,-2.30725943,-0.41,Neutral,11768,169103760,9.48542756,1.8734,457,Finance
LINC,6.36,-0.15698587,-0.01,Neutral,14751,168389268,17.17758985,0.3784,1922,Commercial Services
FRBK,2.86,2.14285714,0.06,Sell,16266,168339028,,-0.026,599,Finance
SBBP,2.4942,1.3902439,0.0342,Sell,50181,168109500,,-0.7742,71,Health Technology
UCL,10.96,-0.36363636,-0.04,Sell,15646,168091000,,-2.0222,804,Technology Services
PVAC,11.04,3.46766635,0.37,Buy,99520,167812416,,-11.2948,94,Energy Minerals
SRGA,2.07,-0.48076923,-0.01,Sell,73199,167676584,,-4.633,935,Health Technology
ARL,10.47,1.94741967,0.2,Sell,143,167489637,19.02600803,0.5729,,Finance
CYBE,23.14,3.21141838,0.72,Sell,30473,167438014,38.06408321,0.6168,173,Electronic Technology
SOLY,7.8501,-0.25285896,-0.0199,Sell,54698,167400210,,-0.7449,10,Health Technology
SNFCA,8.76,3.30188679,0.28,Strong Buy,3223,167379799,3.11535636,2.7936,1293,Finance
PHGE.U,7.19,13.94611727,0.88,Buy,300,167147000,,,86,Health Technology
MCMJ,10.205,-0.9223301,-0.095,Buy,959,167075240,575.41899441,0.0179,,Finance
BELFA,13.84,2.44263509,0.33,Sell,198,166813040,44.77410654,0.2966,6935,Electronic Technology
SMTX,5.905,-0.25337838,-0.015,Strong Buy,649173,166749468,36.39031548,0.1408,2805,Electronic Technology
XCUR,1.9084,4.85714286,0.0884,Buy,97426,166467060,,-0.2674,,Commercial Services
TIPT,4.94,0,0,Strong Sell,4522,166156406,,-1.1352,1009,Finance
CVLY,16.92,0.71428571,0.12,Buy,1233,165737491,20.17291066,0.8374,363,Finance
SLCT,9.31,2.30769231,0.21,Sell,559,165593246,23.65134865,0.4011,213,Finance
ENOB,3.5,10.75949367,0.34,Buy,109493,165094980,,-0.2095,10,Health Technology
LIQT,7.53,-0.26490066,-0.02,Sell,7617,164798355,,-0.3252,147,Producer Manufacturing
BRID,18.14,-0.43907794,-0.08,Sell,2057,164656780,24.67497291,0.7384,564,Consumer Non-Durables
GNPX,3.849,-6.80387409,-0.281,Neutral,721490,164469439,,-0.5311,8,Health Technology
SESN,1.2655,-4.12878788,-0.0545,Sell,683726,164261800,,-0.3704,25,Health Technology
SLNO,2.06,2.48756219,0.05,Buy,76377,163928726,,-0.7534,25,Health Technology
VINC,20.2,1.63522013,0.325,Strong Buy,12242,163601917,,,,Health Technology
NBSE,7.01,0.14285714,0.01,Sell,12866,162938528,,-0.9026,15,Health Technology
APVO,37.21,0.08068854,0.03,Buy,2768,162933660,,-10.54,80,Health Technology
ZVO,5.12,11.06290672,0.51,Strong Buy,180762,162849016,,-0.4992,4420,Consumer Services
TH,1.6005,-1.2037037,-0.0195,Sell,11113,162804373,,-0.1894,826,Consumer Services
OCX,2.43,1.67364017,0.04,Buy,172292,162746452,,-0.511,33,Health Technology
FNWB,15.89,1.72855314,0.27,Buy,1259,162621438,16.95467884,0.9217,197,Finance
CHMG,34.8461,2.51868197,0.8561,Buy,249,162273409,9.00888948,3.7685,362,Finance
HTOO,17,1.01010101,0.17,Buy,62134,162118039,,-0.1398,2,Finance
EYEN,6.537,3.92686804,0.247,Strong Buy,105007,161999281,,-1.104,27,Health Technology
BRPAU,32.19,-2.00913242,-0.66,Buy,142,161429000,,,2,Finance
CRHM,2.265,-0.22026432,-0.005,Sell,18559,161400747,,-0.05929253,395,Health Services
APTX,3.43,-0.29069767,-0.01,Sell,74984,161316188,,-1.2599,43,Health Services
SREV,1.66,3.75,0.06,Strong Buy,16616,161315320,,-0.2032,3200,Technology Services
LAZY,16.7,1.95360195,0.32,Strong Buy,22666,160973057,19.55004812,0.8312,935,Retail Trade
EARN,12.8625,-0.29069767,-0.0375,Buy,13111,160843000,7.14794716,1.8243,,Finance
IIN,17.96,2.86368843,0.5,Buy,1678,160622925,,-0.3218,780,Health Technology
BOCH,9.56,0,0,Buy,1746,160480852,12.22350083,0.7843,214,Finance
FCCY,15.665,0.6748072,0.105,Sell,1115,160376704,10.52038449,1.5158,221,Finance
LEAF,4.46,-0.66815145,-0.03,Sell,44102,160230600,,-0.4398,341,Technology Services
DS,2.37,1.28205128,0.03,Buy,289685,160002402,,-1.2988,4658,Consumer Services
CLXT,4.3008,1.19529412,0.0508,Buy,39154,159750150,,-1.3207,75,Commercial Services
AYRO,5.88,0,0,Sell,285636,159589820,,,6,Producer Manufacturing
SUPV,2,-0.99009901,-0.02,Sell,53792,159574000,3.13178295,0.645,5019,Finance
PSTL,16.695,-0.50655542,-0.085,Buy,1121,159505000,,-0.3669,21,Finance
ZEUS,14.38,1.6254417,0.23,Buy,5494,159257062,,-0.7227,1860,Non-Energy Minerals
FSTR,14.8182,1.07912688,0.1582,Sell,78265,159234895,3.74821027,3.9868,1330,Producer Manufacturing
ESSA,14.6911,-0.46680217,-0.0689,Sell,1716,158951826,10.58140368,1.3949,252,Finance
ELOX,3.95,2.33160622,0.09,Buy,975,158603955,,-1.0003,29,Health Technology
III,3.3024,0.68292683,0.0224,Buy,28401,158580588,48.37758112,0.0711,1287,Commercial Services
APT,11.66,-0.34188034,-0.04,Sell,131340,158317148,7.68965517,1.4955,115,Health Technology
WEYS,16,1.39416984,0.22,Sell,2340,157128320,,-0.4967,654,Distribution Services
MYFW,19.74,0.6116208,0.12,Strong Buy,1335,156967545,7.0158457,2.8142,,Finance
FBIZ,18.42,1.04223807,0.19,Sell,2008,156906349,9.54825995,1.9281,301,Finance
KRUS,18.62,3.38700722,0.61,Buy,7835,156751253,,-2.1011,1030,Consumer Services
EMKR,5.28,2.52427184,0.13,Buy,40098,156376632,,-0.2413,387,Electronic Technology
PTN,0.68,-0.29325513,-0.002,Buy,1119724,156332680,,-0.0929,20,Health Technology
STND,32.73,0.33721643,0.11,Buy,1788,156258584,22.85574023,1.4486,157,Finance
ESXB,7,1.74418605,0.12,Buy,8862,156247000,10.77586207,0.6325,243,Finance
BPRN,23.06,-1.49508757,-0.35,Sell,9127,156218586,12.33338602,1.9297,178,Finance
SCPH,5.7,0.88495575,0.05,Sell,22128,156139515,,-1.6162,17,Health Technology
CHMI,8.76,-0.56753689,-0.05,Sell,41726,156083000,,-3.406,5,Finance
RDCM,11.4999,1.32070485,0.1499,Buy,10312,155890566,,-0.422,282,Technology Services
PCB,10.135,0.34653465,0.035,Sell,1031,155871233,10.87564544,0.9381,256,Finance
FLMN,3.38,0.89552239,0.03,Strong Buy,93759,155798396,34.01015228,0.0985,12,Energy Minerals
INVE,8.625,9.17721519,0.725,Strong Buy,45448,155424225,,-0.416,289,Electronic Technology
PTK.U,11.45,6.51162791,0.7,Buy,200,154531000,,,,Finance
TNP,8.22,-0.72463768,-0.06,Strong Sell,15088,154380642,4.67322353,1.7183,,Transportation
FSFG,64.51,-0.76911244,-0.5,Strong Buy,2148,154364295,4.61943003,14.1161,696,Finance
PBT,3.45,0.87719298,0.03,Buy,68198,154276000,10.99302557,0.3011,,Miscellaneous
OVID,2.4201,-0.40740741,-0.0099,Sell,231319,154039696,,-1.3934,59,Health Technology
CTK,2.59,-3.35820896,-0.09,Strong Sell,184336,153838000,,-0.5644,553,Technology Services
TNXP,0.7902,10.51748252,0.0752,Buy,25180197,153774522,,-3.5529,16,Health Technology
TCFC,25.955,0.13503086,0.035,Sell,240,153486969,10.9016056,2.429,194,Finance
LEVL,19.81,-0.95,-0.19,Sell,130,153216879,9.41324275,2.1705,253,Finance
ROCCU,10.4499,0.09482759,0.0099,Strong Buy,660,152946000,,,5,Finance
ZAGG,4.14,0,0,Buy,109291,152871156,,-1.5861,628,Process Industries
PME,1.9201,0.00520833,0.0001,Sell,47480,152268538,25.65517241,0.0725,2060,Miscellaneous
LKCO,0.7256,2.63083451,0.0186,Buy,306478,152159426,,-0.1895,182,Technology Services
PIRS,2.7073,-0.83150183,-0.0227,Sell,27930,151529205,,-0.4877,127,Health Technology
SMED,9.18,0.32786885,0.03,Buy,9786,151342398,126.1682243,0.0786,184,Industrial Services
ROCH,15.37,-3.18110236,-0.505,Buy,4722,151056360,,,4,Finance
EXTN,4.61,5.73394495,0.25,Buy,17874,150727850,,-4.5133,3600,Industrial Services
EDAP,5.135,0.29296875,0.015,Buy,20731,150662000,,-0.0636,216,Health Technology
AVCT,7.62,2.28187919,0.17,Buy,7189,150518622,,,7,Finance
ORN,4.95,3.55648536,0.17,Buy,42494,149946443,8.96439545,0.5534,2571,Industrial Services
ELVT,3.92,1.03092784,0.04,Buy,58417,149616672,2.75514432,1.4641,695,Finance
PTK,10.405,1.71065494,0.175,Buy,134,149571875,,,,Finance
AYLA,11.69,-0.17249919,-0.0202,Buy,1714,149374820,,,29,Health Technology
BWFG,18.91,-0.31628888,-0.06,Buy,3264,149322815,17.00739452,1.1518,157,Finance
CPLP,8.1999,-0.36573512,-0.0301,Strong Buy,34528,149058602,5.2624757,1.5592,,Transportation
NUZE,10,-0.39840637,-0.04,Strong Sell,563,149041000,,-0.6877,17,Distribution Services
MICT,2.17,4.32692308,0.09,Buy,59760,148823808,,-0.8365,44,Electronic Technology
OTLK,1.17,-3.30578512,-0.04,Sell,127416,148638772,,-1.0937,8,Health Technology
CSBR,11.09,2.68518519,0.29,Buy,8970,148262210,,-0.1246,143,Health Technology
AUBN,41.55,-0.33581195,-0.14,Sell,2327,148178934,18.39562282,2.2663,163.5,Finance
BEDU,5.78,-1.02739726,-0.06,Sell,5900,148005000,30.76923077,0.1873,11499,Commercial Services
ACKIU,10.29,0.19474197,0.02,Strong Buy,5507,147548000,,,,Finance
PHGE,6.25,-0.95087163,-0.06,Strong Buy,21618,147502850,,,86,Health Technology
GHM,14.77,0.47619048,0.07,Sell,925,147358665,100.86378738,0.1505,337,Producer Manufacturing
TMDI,1.81,4.62427746,0.08,Buy,467007,147196487,146.25617089,0.01182856,10,Health Technology
DYAI,5.37,4.06976744,0.21,Sell,53091,146754948,,-0.3317,9,Health Technology
EVBN,27.25,-0.69241983,-0.19,Sell,699,146717815,15.98003946,1.7366,315,Finance
GSMG,2.605,-4.22794118,-0.115,Strong Sell,24123,146415067,11.15618661,0.257,173,Finance
FTK,2.015,1.76767677,0.035,Sell,67043,146189800,,-2.4914,174,Industrial Services
IEC,13.897,1.21631464,0.167,Buy,86340,146098121,21.60739914,0.644,860,Electronic Technology
MRLN,12.18,1.33111481,0.16,Buy,851,145849410,,-0.573,348,Finance
PAVM,2.265,-0.22026432,-0.005,Buy,439863,145600070,,-0.7654,15,Health Technology
ESQ,18.9,1.06951872,0.2,Neutral,460,144827676,11.66707198,1.6846,86,Finance
NEN,49.51,-0.98,-0.49,Sell,276,144690116,42.72672289,1.1739,,Finance
VERY,9.72,-0.10277492,-0.01,Strong Sell,1681,144585000,,-1.382,439,Finance
EBMT,21.36,2.64296012,0.55,Buy,1336,144310510,7.8146866,2.7263,,Finance
TDAC,12.025,-0.61983471,-0.075,Buy,123833,144091108,,,3,Finance
MLSS,2.26,-2.16450216,-0.05,Buy,61716,143947310,,-0.1687,16,Health Technology
BCLI,4.55,0.22026432,0.01,Sell,74739,143632580,,-1.014,32,Health Technology
CFRX,5.16,-2.08728653,-0.11,Sell,7656,143500116,,-2.3652,24,Health Technology
GLOP,2.93,5.39568345,0.15,Sell,112939,143190451,,-2.1397,1817,Transportation
DLA,20.5,2.16795415,0.435,Buy,2457,142980530,,-1.5383,7900,Consumer Non-Durables
TEDU,3.07,4.778157,0.14,Buy,83364,142848000,,-2.6915,11833,Commercial Services
RUHN,2.94,0,0,Buy,43657,142846000,,-0.1767,779,Consumer Non-Durables
NOVN,1.01,-6.48148148,-0.07,Buy,20667608,142815929,,-0.2243,42,Health Technology
ELA,5.2207,1.57003891,0.0807,Buy,11823,142431134,25.3411306,0.2052,135,Retail Trade
EML,22.8,-0.48013968,-0.11,Sell,228,142338348,15.9930192,1.4373,1399,Process Industries
IDRA,4.02,0,0,Sell,35940,141989214,,-2.7945,36,Health Technology
INSE,6.16,-0.64516129,-0.04,Sell,2078,141861720,,-2.4343,1700,Technology Services
MBCN,22.2,0.86324398,0.19,Strong Buy,1430,141612912,16.03706344,1.4075,194,Finance
SB,1.3845,2.55555556,0.0345,Strong Buy,106905,141461288,,-0.2801,,Transportation
SGOC,1.4069,-2.97241379,-0.0431,Buy,122451,141271176,,-0.251,11,Electronic Technology
LYRA,10.915,-2.89145907,-0.325,Sell,10847,141098205,,,,Health Technology
SPKE,9.65,0.73068894,0.07,Strong Buy,30891,140860899,8.33478337,1.1644,164,Utilities
MMAC,24.5,-0.12229923,-0.03,Sell,2724,139806065,2.1278626,11.528,,Miscellaneous
GTE,0.378222,5.50125523,0.019722,Buy,2483392,139453160,,-1.9159,362,Energy Minerals
TRX,0.6699,-1.81738238,-0.0124,Buy,167919,139148948,,-0.06408534,,Non-Energy Minerals
PTMN,1.8438,-0.33513514,-0.0062,Buy,39849,139054000,,-0.2973,,Finance
TCON,10.16,-3.78787879,-0.4,Strong Buy,143025,139037568,,-3.1001,19,Health Technology
HWBK,21.4,0.46948357,0.1,Sell,630,138674354,10.80094693,2.0276,294,Finance
YCBD,2.665,-0.92936803,-0.025,Sell,114013,138668194,4.90786353,0.5707,165,Consumer Services
TTI,1.1,8.91089109,0.09,Buy,686151,138574700,,-1.1936,2600,Industrial Services
OFED,24.86,-1.73913043,-0.44,Neutral,715,138537720,34.89655172,0.7421,77,Finance
BATL,8.51,-0.46783626,-0.04,Strong Buy,153,137896040,,-10.8868,69,Energy Minerals
SD,3.815,11.2244898,0.385,Buy,176111,137868049,,-14.789,270,Energy Minerals
AHT,2.37,0,0,Strong Sell,1566167,137808000,,-46.0502,,Finance
NTZ,11.85,3.49344978,0.4,Buy,3188,137681000,,-2.7784,4615,Consumer Durables
IFRX,5.26,2.33463035,0.12,Buy,100416,137442825,,-1.9688,45,Health Technology
CFFI,37.6423,1.73594595,0.6423,Buy,2706,137383479,7.21324859,5.1447,643,Finance
BGSF,13.31,2.70061728,0.35,Buy,5266,137319270,68.71686108,0.1931,430,Commercial Services
LIZI,3.87,-2.51889169,-0.1,Buy,129931,137259000,,-1.7903,641,Technology Services
BBF,13.37,0.30007502,0.04,Strong Buy,1186,136705000,,,,Miscellaneous
CDR,9.64,-0.10362694,-0.01,Buy,5741,136678000,,-2.1507,74,Finance
PXLW,2.9,2.11267606,0.06,Buy,50858,136114980,,-0.6208,229,Electronic Technology
WPG,6.79,3.98162328,0.26,Sell,129449,135992000,,-4.9504,948,Finance
HQI,10.07,-1.56402737,-0.16,Buy,2238,135956000,18.50543478,0.552,67000,Commercial Services
LFVN,9.5203,0.95758218,0.0903,Sell,3392,135586209,11.1563323,0.866,247,Health Technology
AZYO,13.25,0.37878788,0.05,Buy,526,135496117,,,,Health Technology
SFE,6.47,0.93603744,0.06,Buy,3811,135178357,,-1.4949,,Finance
SIEB,4.359,6.31707317,0.259,Buy,3728,134927178,48.89406286,0.0859,132,Finance
ASUR,7.25,-0.41208791,-0.03,Sell,10918,134644100,,1.9979,423,Technology Services
TRVG,2.2401,-1.31718062,-0.0299,Buy,181520,134269000,,-0.7387,1247,Technology Services
OVLY,16.25,-0.30674847,-0.05,Sell,1625,134049770,11.05053191,1.5064,192,Finance
CBIO,6.06,-1.62337662,-0.1,Sell,24649,133912668,,-3.0985,34,Health Technology
CBAN,14.09,-0.77464789,-0.11,Sell,365,133837810,13.94344069,1.0184,370,Finance
BASI,12.14,2.7072758,0.32,Buy,15673,133740290,,-0.4317,421,Health Services
