Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
AUY,6.04,-0.82101806,-0.05,Buy,15080881,5753830840,50.40097584,0.12105559,9759,Non-Energy Minerals
SDGR,82.66,4.00100654,3.18,Buy,600394,5743803107,,-0.3203,394,Technology Services
FCNCA,584.11,2.75305211,15.65,Buy,43323,5733863245,12.98055406,43.7932,7176,Finance
IBKR,63.16,3.15204965,1.93,Buy,1093921,5732837404,28.4354247,2.1722,1643,Finance
HTA,26.43,0.8778626,0.23,Sell,1800590,5726430000,171.46596859,0.1561,303,Finance
DOOO,64.96,0.32432432,0.21,Buy,34812,5711294308,36.22321578,1.85187685,13500,Consumer Durables
BLI,88.65,6.11683026,5.11,Buy,652868,5706276390,,,,Technology Services
FRPT,140.33,1.55594153,2.15,Buy,223461,5703011200,1182.03592814,0.1237,462,Consumer Non-Durables
LSI,114.72,-0.39072675,-0.45,Sell,557009,5697990000,35.49152542,,1943,Finance
BPMC,102.23,-2.23773549,-2.34,Sell,597688,5697359684,19.25073638,5.7592,383,Health Technology
NOV,14.66,5.54355652,0.77,Buy,8677628,5691950240,,-6.7369,35479,Industrial Services
LEG,42.94,-0.92293493,-0.4,Buy,1104646,5689550000,25.47463704,1.7063,22000,Consumer Durables
JHG,31.31,-0.22307202,-0.07,Sell,796304,5679821860,72.73991655,0.4353,2335,Finance
ONEM,42.68,0.11728829,0.05,Buy,633744,5676994840,,-0.9208,1700,Health Services
HALO,41.91,-1.17896722,-0.5,Buy,779833,5665519530,276.46675359,0.1667,132,Health Technology
SPCE,24.12,3.92072383,0.91,Sell,7564690,5652329040,,-1.3074,906,Electronic Technology
NATI,43.06,0.0464684,0.02,Buy,723228,5651452760,28.63034657,1.5116,7300,Technology Services
ACC,41.1,0.09741841,0.04,Sell,882542,5651170000,80.82677165,0.5139,3096,Finance
BWXT,59.22,0.45801527,0.27,Sell,367307,5644234512,20.57447997,2.8744,6450,Utilities
COLM,85.14,0.27087504,0.23,Sell,365625,5637289680,45.79086448,1.8728,8900,Consumer Non-Durables
SLAB,127.97,1.28215275,1.62,Buy,260698,5608592378,425.27768428,0.3055,1545,Electronic Technology
FROG,61.48,1.83866159,1.11,Sell,982995,5606557936,,-0.1474,,Technology Services
GGB,5.05,2.02020202,0.1,Buy,5108622,5589690000,30.53670574,0.1631,,Non-Energy Minerals
VAC,136.12,2.46142266,3.27,Buy,227729,5589468336,,-4.0181,22000,Consumer Services
HOG,36.43,0.77455048,0.28,Sell,1136332,5583953970,50.23624236,0.7257,5000,Consumer Durables
VNT,33.05,-0.4817826,-0.16,Buy,2234822,5568495350,,,8400,Transportation
CFR,88.53,1.05010844,0.92,Buy,399051,5564517738,16.53018868,5.3302,4659,Finance
GIL,28.06,2.55847953,0.7,Strong Buy,178890,5564494420,,-1.36694741,53000,Consumer Non-Durables
SKX,35.38,1.46257528,0.51,Buy,973010,5560125396,51.6286645,0.6822,13100,Consumer Non-Durables
HELE,219.26,-0.43140638,-0.95,Buy,170823,5558964558,26.26519245,8.4408,1650,Consumer Durables
CHNGU,63.77,0.29883611,0.19,Buy,144548,5556250000,,-4.6146,15000,Technology Services
CHNG,18.24,-0.05479452,-0.01,Buy,2295277,5553204480,,-4.6146,15000,Technology Services
ORI,18.25,-0.21869874,-0.04,Buy,1404419,5549149750,17.22871138,1.0677,9000,Finance
ENIC,4.06,1.24688279,0.05,Buy,417870,5547160000,,-0.1063,2148,Utilities
SBS,8.11,0,0,Strong Sell,1032575,5543270000,21.47775424,0.3776,13945,Utilities
DCT,42.15,1.61523626,0.67,Sell,353802,5514610950,,,,Technology Services
WH,59.15,1.30159274,0.76,Buy,739413,5510828050,,-0.6657,14200,Consumer Services
TPX,26.7,0.90702948,0.24,Buy,1533700,5509651800,22.60958729,1.193,7400,Consumer Durables
OLLI,84.12,2.67301355,2.19,Buy,1552315,5502987396,23.60754934,3.546,8300,Retail Trade
PBCT,12.88,0.07770008,0.01,Buy,3600170,5472286960,11.22351094,1.1514,6499,Finance
MPLN,7.86,-0.75757576,-0.06,Sell,1383156,5462393460,,,,Finance
SAIC,93.18,0.58290155,0.54,Sell,500828,5425340274,26.3451257,3.5512,24000,Technology Services
WSC,23.68,1.1965812,0.28,Buy,995615,5400839680,103.86151798,0.2315,2500,Finance
NVST,33.81,2.61001517,0.86,Buy,750816,5397496020,,-0.1178,12500,Health Technology
SSL,9.03,2.96465222,0.26,Buy,1439589,5381550000,,-8.5912,31001,Process Industries
IART,63.79,1.85214753,1.16,Buy,475209,5375755533,94.80775053,0.6653,4000,Health Technology
KT,10.9,-0.456621,-0.05,Buy,1020761,5373650000,10.51065464,1.0421,23372,Communications
ARRY,41.91,-1.20226308,-0.51,Buy,1579870,5322318540,,,,Electronic Technology
MAN,92.43,2.84855903,2.56,Buy,479165,5317793676,62.79784781,1.4519,28000,Commercial Services
TENB,51.44,-1.53139357,-0.8,Buy,461227,5304235600,,-0.8013,1477,Technology Services
THO,95.79,2.12153518,1.99,Buy,856117,5303528298,18.2348367,5.1738,22250,Consumer Durables
TOL,42.41,-0.58602907,-0.25,Sell,2249877,5294379580,12.39683831,3.4732,4500,Consumer Durables
IRDM,39.68,2.37358101,0.92,Buy,556877,5289423360,,-1.1823,497,Communications
INGR,78.87,0.0126807,0.01,Sell,908204,5283524961,15.59021806,5.0958,11000,Process Industries
COTY,6.89,1.92307692,0.13,Buy,7097240,5277071670,,-1.1262,18260,Consumer Non-Durables
DKS,58.86,5.06961799,2.84,Strong Buy,3947397,5273775538,13.82527147,4.5082,41600,Retail Trade
STWD,18.34,-0.97192225,-0.18,Sell,3359799,5272420000,13.53999123,1.3865,296,Finance
FR,41.27,1.05288932,0.43,Strong Sell,793066,5270400000,24.89181447,1.6441,155,Finance
EVBG,150.38,1.95945488,2.89,Buy,215008,5256668242,,-2.3888,948,Technology Services
TNET,78.83,-0.51741545,-0.41,Neutral,279266,5252734571,18.24629271,4.407,2900,Commercial Services
TXRH,75.58,1.77753838,1.32,Sell,554249,5251487350,95.85646057,0.7829,67900,Consumer Services
ORA,95,3.70046938,3.39,Strong Buy,521264,5245767000,60.89470885,1.5157,1408,Utilities
EGP,133.63,0.77677225,1.03,Sell,203064,5245250000,42.77695335,3.108,75,Finance
PACB,28.01,6.19905213,1.635,Buy,3738684,5244116230,,-0.2842,404,Health Technology
VRM,40.07,0.25018764,0.1,Sell,1659495,5218756870,,,,Retail Trade
SSB,73.47,2.48291254,1.78,Buy,294511,5212674459,46.62460978,1.5582,2547,Finance
LSTR,135.44,1.76572244,2.35,Buy,167396,5198701872,29.22549902,4.5539,1333,Transportation
COR,119.15,-1.9180112,-2.33,Strong Sell,332801,5195290000,60.6459987,2.0115,464,Finance
FFIN,36.51,1.92629816,0.69,Buy,561512,5188582140,27.33933751,1.3158,1345,Finance
VRNS,163.39,1.2266898,1.98,Buy,267362,5183858191,,-2.8777,1574,Technology Services
MDU,25.85,0.62281043,0.16,Buy,1172925,5183493700,13.81257057,1.8605,13359,Utilities
PRI,131.45,1.20880813,1.57,Sell,110568,5166418785,13.95014124,9.3384,2803,Finance
EBS,96.99,4.1783029,3.89,Buy,489314,5140382709,29.92222151,3.1744,1834,Health Technology
NEP,70.17,4.70008953,3.15,Strong Buy,1351208,5122501221,,-1.304,,Utilities
MTZ,69.25,2.91276564,1.96,Buy,675928,5115282825,16.08231161,4.2302,,Industrial Services
BJ,37.24,-0.26780932,-0.1,Sell,2133704,5112307200,14.13965465,2.6938,27231,Retail Trade
RBC,125.52,2.37337901,2.91,Strong Buy,299595,5095522056,28.52058618,4.3202,19560,Producer Manufacturing
YY,81,3.00101729,2.36,Sell,587174,5084710000,4.69697241,17.4288,9273,Technology Services
WB,41.09,1.05755042,0.43,Sell,940255,5069600000,24.68880928,1.6769,4126,Technology Services
INSP,188.14,3.11866265,5.69,Buy,217386,5067588528,,-2.3148,239,Health Technology
KMPR,77.44,2.24452073,1.7,Buy,168195,5065226496,11.56547764,6.6275,8900,Finance
CIB,39.51,-0.35308953,-0.14,Buy,125647,5052450000,37.39155036,1.0604,31075,Finance
HQY,70.75,2.67014947,1.84,Strong Buy,791698,5043660757,1511.72413793,0.0443,2931,Finance
OMCL,119.05,-0.16771488,-0.2,Buy,578438,5036672160,137.06896552,0.8981,2700,Technology Services
SF,48.77,-0.3880719,-0.19,Sell,674054,5025748500,13.28521423,3.9733,8300,Finance
WPX,8.95,7.57211538,0.63,Buy,10701315,5021325900,,-2.1469,590,Energy Minerals
EME,91.41,2.431645,2.17,Buy,293819,5021206146,36.17202383,2.4855,36000,Industrial Services
ALRM,102.22,1.76207068,1.77,Buy,376411,5020238862,67.91751183,1.5334,1160,Technology Services
HBI,14.4,-0.34602076,-0.05,Sell,8992621,5015865600,11.67959909,1.2393,63000,Consumer Non-Durables
CRUS,86.36,2.65065969,2.23,Strong Buy,542030,5005848764,32.46507679,2.6855,1443,Electronic Technology
BRKS,67.45,1.70386007,1.13,Neutral,924860,5005457755,75.54391161,0.881,3159,Electronic Technology
ASH,82.3,4.04551201,3.2,Strong Buy,415482,4985610550,,-8.2259,4500,Process Industries
TFSL,17.785,0.53702657,0.095,Buy,257406,4984121755,60.12916383,0.2963,,Finance
UGP,4.55,-0.65502183,-0.03,Buy,3773859,4984090000,180.31496063,0.0259,16024,Energy Minerals
FEYE,21.865,0.02287283,0.005,Buy,5719215,4979556965,,-0.9944,3400,Technology Services
AL,43.74,3.18471338,1.35,Buy,467306,4976693460,8.69609814,4.889,117,Finance
DSGX,58.82,1.88809977,1.09,Buy,82355,4969348880,105.85024134,0.55424307,1547,Technology Services
BOKF,70.61,1.72885751,1.2,Buy,210099,4964292538,12.50360282,5.5517,5107,Finance
JWN,31.48,3.79162545,1.15,Buy,3570805,4963892320,,-3.3757,68000,Retail Trade
POWI,82.88,0.72921731,0.6,Buy,381585,4961271392,24.46988848,3.4266,699,Electronic Technology
ALGM,26.16,2.50783699,0.64,Buy,618899,4955541120,,,,Electronic Technology
HCM,36.52,7.28554642,2.48,Buy,276134,4954330000,,,853,Health Technology
DEI,27.71,-1.38790036,-0.39,Strong Sell,1833869,4928040000,15.91887605,1.7652,713,Finance
VERX,33.7,-0.47253396,-0.16,Buy,153519,4923721650,,-0.5086,1100,Technology Services
NYCB,10.61,1.04761905,0.11,Buy,2147372,4922021440,12.65212676,0.8309,2786,Finance
LESL,26.28,-1.38836773,-0.37,Buy,602620,4904005680,84.92670491,0.3138,3700,Retail Trade
GRFS,18.83,-0.63324538,-0.12,Buy,443213,4896880000,16.70339357,1.1345,24016,Health Technology
BHVN,81.69,-0.26858747,-0.22,Sell,396981,4896433248,,-12.2712,647,Health Technology
ORCC,12.58,2.19333875,0.27,Sell,1399727,4883908240,13.49632716,0.9121,,Finance
RAMP,73.57,2.53658537,1.82,Buy,361782,4878617982,,-1.3311,1150,Technology Services
TFII,52.03,1.76021905,0.9,Buy,52047,4857650875,18.0813559,2.86513195,17150,Transportation
MDLA,32.27,1.31868132,0.42,Sell,821593,4854989230,,-0.95,1579,Technology Services
SAIL,53.35,1.91021968,1,Buy,1338544,4850181875,,-0.0068,1168,Technology Services
CUZ,32.62,0,0,Sell,1238346,4846160000,43.75586854,0.7493,331,Finance
SNV,32.69,1.67962675,0.54,Buy,883361,4831778140,13.93826411,2.3228,5389,Finance
WEN,21.53,0.70159027,0.15,Sell,2485104,4824463930,46.35732871,0.4704,13300,Consumer Services
PNFP,63.59,0.17328292,0.11,Buy,474186,4823231551,16.37052892,3.9388,,Finance
PAC,109.23,0.36754571,0.4,Sell,46625,4804030000,36.68262101,2.9668,1277,Transportation
FLO,22.7,-0.91663029,-0.21,Sell,2695905,4803388100,49.29001721,0.4661,9700,Consumer Non-Durables
NXST,108.95,1.03867198,1.12,Buy,324549,4798702750,9.0894531,12.3367,16193,Consumer Services
NCR,37.22,2.6475455,0.96,Buy,1224864,4797658000,11.36498981,3.4608,36000,Electronic Technology
BYD,43.01,2.11301045,0.89,Buy,978606,4797335400,,-1.7067,24300,Consumer Services
ESNT,42.64,1.13851992,0.48,Sell,764193,4793716720,9.8619883,4.2916,387,Finance
MEDP,133.99,-0.31989287,-0.43,Sell,191119,4793050083,40.96172599,3.4683,3500,Commercial Services
RXN,39.83,2.86673554,1.11,Buy,629203,4790752400,30.70578906,1.309,6800,Producer Manufacturing
EDIT,76.84,7.33342646,5.25,Buy,1523563,4789759928,,-1.7293,208,Health Technology
MRCY,85.49,1.2434865,1.05,Buy,314074,4787773411,56.64832953,1.5051,1947,Electronic Technology
BEAM,84.07,1.11859514,0.93,Buy,703930,4772157887,,-3.019,118,Health Technology
CW,114.62,2.96442688,3.3,Buy,178456,4756959240,19.9594786,5.6142,9100,Electronic Technology
LANC,178.01,0.25908195,0.46,Buy,114971,4749082758,35.42549016,4.8471,3200,Consumer Non-Durables
HASI,64.04,1.79621682,1.13,Buy,803229,4741960000,44.14427058,1.5021,60,Finance
TKC,5.49,1.29151292,0.07,Strong Buy,511231,4734740000,8.39009288,0.646,,Communications
LAZ,41.96,0.72011522,0.3,Buy,551736,4731661360,16.28807131,2.6712,3018,Finance
SAIA,180.86,0.51686767,0.93,Buy,153972,4730610332,39.97467286,4.5794,10400,Transportation
