Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
BMTC,31.18,-3.34779913,-1.08,Sell,149557,622362154,19.81572482,1.6363,,Finance
NRIM,32.32,-3.80952381,-1.28,Sell,35377,201475123.2,7.93950851,4.2838,431,Finance
SAMG,14,-3.6476256,-0.53,Sell,37812,133624540,12.98596836,1.1194,139,Finance
ZEN,135.69,-6.65244909,-9.67,Sell,1760664,15831902130,,-1.614,3570,Technology Services
PFM,32.3257,-2.25068037,-0.7443,Sell,45362,,,,,Miscellaneous
PLUS,83.81,-5.41699582,-4.8,Sell,118393,1132038432,16.94490658,5.2496,1579,Distribution Services
TLMD,7.43,0.81411126,0.06,Sell,361249,570430077,,,,Technology Services
NVTA,47.69,-0.95534787,-0.46,Sell,5347178,8852790080,,-3.8451,1300,Health Services
MXL,32.28,-4.35555556,-1.47,Sell,642980,2394159180,,-1.1267,697,Electronic Technology
COE,24.77,1.76663928,0.43,Sell,20471,298339000,33.06166802,0.7887,1127,Technology Services
GRNV,10.18,-0.68292683,-0.07,Sell,37103,73168750,,-0.2238,,Finance
BAM,38.41,-2.01530612,-0.79,Sell,4619740,57985084959.2,,-0.07419053,151900,Finance
PINS,64.67,-6.60023108,-4.57,Sell,17567236,39970597893.9,,-0.6363,2217,Technology Services
USFD,31.93,-4.48698774,-1.5,Sell,2512056,7051708570,,-0.6323,28000,Distribution Services
WBIE,28.349,-1.37968941,-0.3966,Sell,4325,,,,,Miscellaneous
BURL,236.99,-5.701894,-14.33,Sell,1155311,15698241299,,-2.5376,47000,Retail Trade
DECK,278.61,-8.42126023,-25.62,Sell,825408,7824511101,27.64571179,11.1165,3600,Consumer Non-Durables
SHW,717.54,-0.84296059,-6.1,Sell,560853,65170211730,35.71061982,20.6268,61111,Process Industries
MLPA,28.65,-2.48468346,-0.73,Sell,193440,,,,,Miscellaneous
VGSH,61.62,0,0,Sell,1016373,,,,,Miscellaneous
OSBC,9.93,-3.87221684,-0.4,Sell,125155,291495150,10.66377619,0.9868,535,Finance
ADS,67.58,-1.48688047,-1.02,Sell,2502657,3225039244,11.47022924,5.9895,8500,Technology Services
UJUL,26.31,-0.52930057,-0.14,Sell,3874,,,,,Miscellaneous
PICO,9.08,-3.09498399,-0.29,Sell,80432,169933108,41.33215704,0.2267,14,Finance
GGB,4.32,-3.78619154,-0.17,Sell,6816308,5070240000,27.69895126,0.1631,,Non-Energy Minerals
LYB,86.06,-2.08214814,-1.83,Sell,1803751,28737069140,25.00426743,3.5178,19100,Process Industries
SCL,118.55,-2.52425588,-3.07,Sell,119908,2662798970,23.86484047,5.16,2284,Process Industries
TPYP,17.81,-1.92731278,-0.35,Sell,88633,,,,,Miscellaneous
HUN,26.03,-4.44199706,-1.21,Sell,2231840,5747189730,577.11864407,0.0606,10000,Process Industries
FSTA,39.7,-1.65964825,-0.67,Sell,218832,,,,,Miscellaneous
IQV,173,-4.07008983,-7.34,Sell,1574211,33168598000,200.84641942,0.9185,67000,Health Services
LDL,29.08,-5.21512386,-1.6,Sell,166026,515687271.99999994,,-8.3399,3250,Process Industries
NPO,72.4,-6.29044784,-4.86,Sell,114656,1486806400,,-0.6418,5300,Producer Manufacturing
HEWU,20.8552,-1.96076588,-0.4171,Sell,1638,,,,,Miscellaneous
VIG,137.72,-2.47149635,-3.49,Sell,1744286,,,,,Miscellaneous
APTX,3.66,-5.42635659,-0.21,Sell,842418,171882750,,-1.2599,43,Health Services
KIE,32.76,-2.58697591,-0.87,Sell,142234,,,,,Miscellaneous
SNR,5.11,-3.4026465,-0.18,Sell,608051,439196000,,-0.3534,19,Finance
IWX,57.26,-2.63179822,-1.5477,Sell,113515,,,,,Miscellaneous
WSBC,29.19,-5.83870968,-1.81,Sell,375654,1962116772,17.48448957,1.7748,,Finance
CPS,30.38,-5.47604231,-1.76,Sell,155771,513321746,,-18.2228,28000,Producer Manufacturing
APA,14.6,-4.5751634,-0.7,Sell,12474778,5511178800,,-20.7775,3163,Energy Minerals
GNTX,33.04,-5.24806424,-1.83,Sell,2729989,8096683280,28.76113494,1.2184,5874,Producer Manufacturing
REPL,39.37,-0.10149708,-0.04,Sell,561345,1809539688,,-1.7901,122,Health Technology
CMRE,7.84,-3.56703567,-0.29,Sell,915703,952512960,,-0.1007,1840,Transportation
SXT,72.36,-5.85480094,-4.5,Sell,512295,3064952520,48.32746479,1.5917,4058,Distribution Services
VIS,166.64,-2.37272248,-4.05,Sell,297605,,,,,Miscellaneous
AMD,88.84,-6.19786717,-5.87,Sell,73341193,106848756400,46.62531384,2.0796,,Electronic Technology
OCUL,18.03,-2.17037439,-0.4,Sell,1175600,1357702272,,-1.7781,161,Health Technology
WISA,3.24,-8.21529745,-0.29,Sell,588681,26985150,,-6.9438,45,Electronic Technology
NTRS,90.27,-3.55769231,-3.33,Sell,1410133,18802248030,17.15605411,5.4766,,Finance
OESX,9.74,-7.59013283,-0.8,Sell,648334,299171892,231.64835165,0.0479,306,Producer Manufacturing
NULC,34.8669,-2.66161925,-0.9534,Sell,997,,,,,Miscellaneous
HYDW,50.58,-0.28329952,-0.1437,Sell,13808,,,,,Miscellaneous
CTVA,38.69,-2.00101317,-0.79,Sell,5413581,28824669040,48.05258033,0.8261,,Process Industries
MNST,85.93,-3.23198198,-2.87,Sell,3584348,45363907810.00001,39.92805755,2.2444,3529,Consumer Non-Durables
BHE,25.17,-3.15505964,-0.82,Sell,223489,918063165.0000002,,-0.0143,10600,Electronic Technology
TEN,9.76,-2.88557214,-0.29,Sell,1146437,794754399.04,,-24.3866,78000,Producer Manufacturing
ROLL,169.63,-4.20172813,-7.44,Sell,147475,4257916556,41.17811214,4.3383,3890,Producer Manufacturing
STZ,213.32,-2.97020696,-6.53,Sell,1815529,40868218056.72,23.89414194,10.5375,9000,Consumer Non-Durables
WWW,29.64,-1.5936255,-0.48,Sell,597546,2432608152,77.19118401,0.3936,4000,Consumer Non-Durables
NUHY,24.875,-0.44026416,-0.11,Sell,20538,,,,,Miscellaneous
TRMT,3.9,-2.98507463,-0.12,Sell,53120,33379100,4.12688636,0.9741,,Finance
PYZ,70.31,-2.14226463,-1.5392,Sell,2366,,,,,Miscellaneous
PAUG,28.09,-1.17993063,-0.3354,Sell,3250,,,,,Miscellaneous
TRTN,45.12,-5.26978795,-2.51,Sell,653905,3095552352,13.45936476,3.5536,245,Finance
SEIC,56.35,-3.31159918,-1.93,Sell,836527,8146519500,19.54786342,3.0356,3756,Finance
TX,27.37,-2.80539773,-0.79,Sell,453044,5528020000,22.49560633,1.2518,19863,Non-Energy Minerals
AMZA,19.9,-3.91115403,-0.81,Sell,176561,,,,,Miscellaneous
GDEN,17.01,-5.60488346,-1.01,Sell,1320755,479350305.00000006,,-4.4895,8000,Consumer Services
IGE,23.71,-2.42798354,-0.59,Sell,164060,,,,,Miscellaneous
GPC,98.8,-2.66009852,-2.7,Sell,1228561,14253283200,806.19539317,0.1384,55000,Distribution Services
BHLB,17.25,-4.16666667,-0.75,Sell,737868,876869250,,-10.6158,,Finance
CPZ,17.22,-2.43626062,-0.43,Sell,84270,,,,,Miscellaneous
NX,22.57,-5.84063413,-1.4,Sell,281325,740934731,20.41563751,1.1802,3767,Producer Manufacturing
BANR,45.49,-7.12535729,-3.49,Sell,242756,1599392008,14.95252923,3.2902,,Finance
TYO,8.1464,-0.28886169,-0.0236,Sell,2032,,,,,Miscellaneous
LFUS,250,-5.71730276,-15.16,Sell,190803,6093775000,69.65796249,3.8429,11300,Producer Manufacturing
FAS,57.22,-9.36163472,-5.91,Sell,3823524,,,,,Miscellaneous
XLF,29,-2.94511379,-0.88,Sell,84059225,,,,,Miscellaneous
THG,112.55,-2.35120597,-2.71,Sell,253074,4192757620,14.74667349,7.9053,4300,Finance
JKF,111.197,-2.47596696,-2.8231,Sell,10685,,,,,Miscellaneous
DOW,54.39,-2.4219591,-1.35,Sell,6283536,40343891280,,-3.1657,36500,Process Industries
RSX,24.14,-2.7788965,-0.69,Sell,5314205,,,,,Miscellaneous
MXI,81.01,-3.43306711,-2.88,Sell,54631,,,,,Miscellaneous
EMLP,21.28,-2.83105023,-0.62,Sell,669455,,,,,Miscellaneous
LPG,11.02,-3.75545852,-0.43,Sell,935129,560718538,7.7981339,1.4718,585,Transportation
LNC,46.84,-4.64169381,-2.28,Sell,1669636,9052532600,12.3581654,4.0236,11357,Finance
MOAT,61.93,-2.4877972,-1.58,Sell,376251,,,,,Miscellaneous
IPAY,62.38,-3.61557478,-2.34,Sell,224222,,,,,Miscellaneous
XPO,113.55,-4.57181276,-5.44,Sell,928635,10380252735,233.81803891,0.7443,100000,Transportation
UYG,40.41,-5.17423442,-2.205,Sell,104516,,,,,Miscellaneous
KEX,51.03,0.05882353,0.03,Sell,918853,3063790170,,-4.8778,3350,Transportation
BG,63.91,-4.11102776,-2.74,Sell,2061003,8924775860,19.75165955,3.5828,24000,Process Industries
IDX,20.36,-3.00142925,-0.63,Sell,13748,,,,,Miscellaneous
ALGN,509.64,-4.75798916,-25.46,Sell,859149,40185317856,24.33666554,22.1125,14530,Health Technology
ALRS,25.46,-7.4518357,-2.05,Sell,41214,435923574,11.54281878,2.4301,789,Finance
CB,145.1,-3.3954727,-5.1,Sell,1581617,65493932100,29.87211869,5.0582,33000,Finance
XLI,85.37,-1.98622273,-1.73,Sell,23140179,,,,,Miscellaneous
WAB,74.57,-2.91628694,-2.24,Sell,1223449,14192609819.999998,31.81328694,2.423,27500,Producer Manufacturing
EIDO,23.05,-2.70156184,-0.64,Sell,2159797,,,,,Miscellaneous
KRO,14.58,-2.47491639,-0.37,Sell,176450,1684616940,27.38095238,0.546,2200,Process Industries
J,104.5,-3.96103299,-4.31,Sell,1127011,13583014500,37.82985085,2.9119,55000,Industrial Services
CVBF,19.95,-3.99422522,-0.83,Sell,606782,2703344700,16.05377009,1.2961,1086,Finance
IVE,126.75,-2.27447957,-2.95,Sell,983216,,,,,Miscellaneous
RYI,12.33,-3.82215289,-0.49,Sell,222097,469987542,,-0.5866,4500,Non-Energy Minerals
ESNG,57.195,-2.40460581,-1.4092,Sell,752,,,,,Miscellaneous
EIRL,48.02,-3.57177999,-1.7787,Sell,4383,,,,,Miscellaneous
JMIN,31.4795,-1.96569991,-0.6312,Sell,799,,,,,Miscellaneous
SJ,8.5101,-8.20038186,-0.7602,Sell,1826,230090126.73,7.89297573,1.1745,,Technology Services
WLK,76.65,-2.83939663,-2.24,Sell,534610,9789891300,35.15753821,2.2475,9430,Process Industries
AFIN,7.615,-3.8510101,-0.305,Sell,667920,861989000,,-0.396,,Finance
SHOP,1092.08,-5.83650207,-67.69,Sell,1610237,133137678801.6,743.20410125,1.6262,5000,Retail Trade
IYT,216.43,-2.99838652,-6.69,Sell,138250,,,,,Miscellaneous
ALK,48.85,-5.74956589,-2.98,Sell,3787621,6040986400,,-10.5777,,Transportation
FFTG,28.3742,-2.38513804,-0.6933,Sell,4577,,,,,Miscellaneous
FMBH,32.82,-4.42632499,-1.52,Sell,46628,549288648,13.16314014,2.6155,827,Finance
THFF,38.4,-3.22580645,-1.28,Sell,45242,526636800,10.37874032,3.8232,957,Finance
ITRI,89.28,-6.23818526,-5.94,Sell,438787,3606635232,,-1.6051,7900,Electronic Technology
ARMK,34.34,-2.22095672,-0.78,Sell,3858276,8719887520,,-1.8162,247900,Consumer Services
FLFR,26.5455,-2.71028037,-0.7395,Sell,2290,,,,,Miscellaneous
ITA,89.95,-2.47208067,-2.28,Sell,851055,,,,,Miscellaneous
HBCP,28.74,-4.42301297,-1.33,Sell,18375,251625885,10.46240562,2.8843,,Finance
CNO,21.64,-5.04607284,-1.15,Sell,1038639,3007635400,7.18474149,3.195,3300,Finance
GOL,8.47,2.54237288,0.21,Sell,1360153,1124190000,,-11.558,16113,Transportation
KNG,47.355,-1.58343534,-0.7619,Sell,10887,,,,,Miscellaneous
MT,21.01,-4.45657117,-0.98,Sell,6744925,21263712515.980003,,-3.6957,191248,Non-Energy Minerals
ACU,30.18,-7.53676471,-2.46,Sell,42756,100768303.8,16.17924061,2.1007,441,Distribution Services
AIG,37.6,-3.86090514,-1.51,Sell,5772036,32393377600,,-5.7874,46000,Finance
XYL,97.95,-1.28993248,-1.28,Sell,1233137,17653724400,80.30266246,1.2437,16300,Producer Manufacturing
PPA,65.78,-1.89410887,-1.27,Sell,149804,,,,,Miscellaneous
SPMV,33.4367,-2.23330068,-0.7638,Sell,338,,,,,Miscellaneous
CWEN,30.89,-6.33717404,-2.09,Sell,1294061,3588145332,87.80617678,0.3756,307,Utilities
TNC,68.6,-4.94665373,-3.57,Sell,97657,1267261520,31.92515261,2.2991,4400,Producer Manufacturing
ENTR,26.88,-3.00405954,-0.8325,Sell,52851,,,,,Miscellaneous
QMN,27.3311,-0.45128392,-0.1239,Sell,3645,,,,,Miscellaneous
JXI,59.2148,-2.59409986,-1.577,Sell,5908,,,,,Miscellaneous
FUNC,15.69,-1.44472362,-0.23,Sell,20871,111556213.8,9.19965328,1.7323,,Finance
DOCU,225.19,-4.2193016,-9.92,Sell,3787305,42010770830,,-1.1864,3909,Technology Services
TGB,1.14,-5.78512397,-0.07,Sell,3345298,318292560,,-0.11903425,,Non-Energy Minerals
TPOR,23.9,-8.32374377,-2.17,Sell,183894,,,,,Miscellaneous
EXPE,123.21,-6.30418251,-8.29,Sell,7235895,17429409810,,-15.6148,25400,Consumer Services
WEX,187.22,-3.27047275,-6.33,Sell,356167,8262018600,187.22189979,1.0578,5000,Technology Services
BSRR,22.2,-3.93768931,-0.91,Sell,92959,341622480,10.01820704,2.3296,,Finance
AVNT,38.39,-3.80856928,-1.52,Sell,680639,3511748284,53.70021529,0.7469,5600,Process Industries
CVEO,14.47,-2.82068502,-0.42,Sell,25039,205693944,,-11.836,2450,Consumer Services
NUMG,48.07,-3.39630225,-1.69,Sell,22335,,,,,Miscellaneous
SEDG,285.51,-3.76499933,-11.17,Sell,1495839,14621366814,88.35020846,3.5412,2431,Producer Manufacturing
SAIA,174.26,-4.69262743,-8.58,Sell,307777,4557979412,40.62118149,4.5794,10400,Transportation
DZSI,14.13,-8.77985797,-1.36,Sell,1585497,305777439,,-0.8976,789,Electronic Technology
BSCQ,21.795,-0.06877579,-0.015,Sell,65596,,,,,Miscellaneous
MCBS,14.27,-1.92439863,-0.28,Sell,64329,366376542,10.2805059,1.4226,,Finance
INTU,363.11,-3.1189968,-11.69,Sell,1928234,99508843060,50.32290981,7.5241,10600,Technology Services
CGNX,81,-0.91743119,-0.75,Sell,962683,14145273000,76.9991523,1.0833,2267,Electronic Technology
TWST,160.01,-1.72583221,-2.81,Sell,1442921,7779078162,,-3.7593,525,Health Technology
UEC,1.64,-6.28571429,-0.11,Sell,3998008,326456760,,-0.0781,48,Non-Energy Minerals
TTWO,195.38,-2.20242266,-4.4,Sell,1284932,22472998360,48.30854794,4.1724,5800,Consumer Durables
ZBRA,391.36,-0.96163579,-3.8,Sell,314406,20865906304,45.11164893,8.8424,8200,Electronic Technology
LFT,3.21,-1.23076923,-0.04,Sell,125721,81066100,11.17222413,0.2909,,Finance
GNLN,4.53,-9.21843687,-0.46,Sell,985208,59217972,,-1.2443,350,Distribution Services
AMBA,93.26,-7.79118054,-7.88,Sell,1448398,3280140720,,-1.7576,761,Electronic Technology
LMBS,51.53,0.05825243,0.03,Sell,817523,,,,,Miscellaneous
ISHG,84.36,-0.35435861,-0.3,Sell,4178,,,,,Miscellaneous
BANX,19.57,0.10230179,0.02,Sell,13967,128455327.3,,-0.0041,,Miscellaneous
GSPY,20.1104,-2.28989831,-0.4713,Sell,354,,,,,Miscellaneous
NAVB,2.23,-5.50847458,-0.13,Sell,201965,59512456,,-0.5174,17,Health Technology
MHH,17.03,-3.18362706,-0.56,Sell,33756,193796291,20.48922539,0.9006,1745,Commercial Services
DOC,17.6,-3.71991247,-0.68,Sell,1484771,3806440000,40.77626589,0.4502,77,Finance
ALE,60.34,-1.85426155,-1.14,Sell,613280,3136165466,18.03249839,3.4159,1339,Utilities
UAL,40.91,-0.82424242,-0.34,Sell,15279986,12757578949.999998,,,,Transportation
JBSS,78.57,-3.32225914,-2.7,Sell,88851,897240800.52,17.36649785,4.7073,1370,Consumer Non-Durables
FLCB,26.0349,-0.05796545,-0.0151,Sell,15750,,,,,Miscellaneous
EPZM,11.79,-0.4222973,-0.05,Sell,963046,1197639990,,-2.2351,203,Health Technology
ULTR,49.64,0,0,Sell,94533,,,,,Miscellaneous
ZCMD,1.82,-6.18556701,-0.12,Sell,248262,45345509.3,13.02887844,0.1489,86,Commercial Services
PESI,6.29,-7.22713864,-0.49,Sell,28215,76448031,22.00584226,0.3134,325,Industrial Services
BLPH,7.35,-7.1969697,-0.57,Sell,66598,69808683,,-3.3118,18,Health Technology
TRI,80.07,-3.16846052,-2.62,Sell,568751,39804238260,22.10920523,3.75377129,24400,Commercial Services
SWK,173.35,-1.85143245,-3.27,Sell,1994560,27774657050,28.72056719,6.2116,59438,Consumer Durables
ALX,271.31,-1.49226636,-4.11,Sell,13504,1406650000,37.16618312,7.4105,69,Finance
FLDR,50.98,-0.06860727,-0.035,Sell,63818,,,,,Miscellaneous
HX,2.33,-13.05970149,-0.35,Sell,134753,140598000,,,182,Finance
BUD,63.46,-2.57906049,-1.68,Sell,1974188,107165000000,,-0.3342,171915,Consumer Non-Durables
SLGN,35.93,-0.96471885,-0.35,Sell,1234982,3973390910,13.09652733,2.7863,,Process Industries
RC,11.79,-2.40066225,-0.29,Sell,439166,657957000,17.30411116,0.6998,,Finance
AGGY,53.31,0.03753049,0.02,Sell,89739,,,,,Miscellaneous
DFND,36.35,-1.39538416,-0.5144,Sell,1920,,,,,Miscellaneous
ATNF,3.17,-15.24064171,-0.57,Sell,1693031,17029747.2,,,,Health Technology
ACCO,8.29,-5.04009164,-0.44,Sell,437242,783378471.9999999,11.22252218,0.7888,7000,Producer Manufacturing
CVGI,8.32,-0.71599045,-0.06,Sell,221909,269780160,,-1.313,7347,Producer Manufacturing
LINX,6.92,0.83788707,0.0575,Sell,52540,1205670000,,-0.0039,,Technology Services
IYLD,23.79,-0.75093867,-0.18,Sell,33200,,,,,Miscellaneous
PODD,260,-8.63729004,-24.58,Sell,715999,17141253999.999998,649.7260274,0.447,1350,Health Technology
CDLX,122.69,1.85969282,2.24,Sell,450903,3369607236,,-1.6677,432,Technology Services
GSBD,17.97,-0.49833887,-0.09,Sell,298565,1824565980,59.07752699,0.3057,,Finance
ALUS,10.12,-2.03291384,-0.21,Sell,274247,363687500,411.55378486,0.0251,,Finance
PAYX,87.28,-0.05725409,-0.05,Sell,3793367,31475873680,29.7851296,2.95,15800,Technology Services
BFRA,7.78,-0.76530612,-0.06,Sell,61153,187170000,,-0.8476,174,Health Technology
INS,39.47,1.17918482,0.46,Sell,64457,352442233.9,36.12371516,1.0916,530,Technology Services
FTCH,56.76,-5.88625435,-3.55,Sell,6077685,19291366300.8,,-3.4554,4532,Technology Services
ESEB,22.1697,-0.44278189,-0.0986,Sell,24311,,,,,Miscellaneous
MAGS,4.24,0.95238095,0.04,Sell,60861,98172960,37.30017762,0.1292,421,Electronic Technology
IEFN,25.0446,-3.10479706,-0.8025,Sell,1532,,,,,Miscellaneous
FLMX,21.1176,-3.11427575,-0.6788,Sell,1847,,,,,Miscellaneous
ENPC.U,25.775,-1.24521073,-0.325,Sell,3106,463369000,,,,Finance
FIII,12.85,-6.40932265,-0.88,Sell,1536151,,,,,Finance
YSACU,10.75,-3.06582507,-0.34,Sell,103088,188515000,,,,Finance
HZON.U,10.96,-0.45413261,-0.05,Sell,122367,,,,,Finance
SPYC,27.0671,-2.39055175,-0.6629,Sell,16693,,,,,Miscellaneous
PMVC.U,10.6,-2.30414747,-0.25,Sell,25190,244464000,,,,Finance
NSH.U,10.75,-2.62681159,-0.29,Sell,29508,317400000,,,,Finance
GWGH,7.18,-4.1388518,-0.31,Sell,32018,237619946.00000003,60.64777328,0.4139,130,Finance
PPL,27.8,-1.59292035,-0.45,Sell,6147009,21373390600,14.02750881,2.0193,12280,Utilities
BRLI,10.03,-1.8590998,-0.19,Sell,10746,61293329.99999999,,,1,Finance
FMAY,34.3484,-0.9310321,-0.3228,Sell,2690,,,,,Miscellaneous
LI,31.56,-2.89230769,-0.94,Sell,23233166,23389900000,,-0.2639,2628,Producer Manufacturing
DMAY,32.6482,-0.59857268,-0.1966,Sell,2848,,,,,Miscellaneous
ALTL,31.8733,-3.15746297,-1.0392,Sell,4042,,,,,Miscellaneous
GNRS,10.19,-2.95238095,-0.31,Sell,786847,223084575,1750,0.006,,Finance
PCPC.U,25.75,0.19455253,0.05,Sell,97812,434988000,,,,Finance
VTAQU,10.4,-1.79414542,-0.19,Sell,74708,228347000,,,,Finance
CTK,3.07,-10.49562682,-0.36,Sell,423106,196890000,,-0.572,553,Technology Services
FLDM,6.07,-7.04441041,-0.46,Sell,3499422,449902330,,-0.6751,566,Health Technology
VERO,2.04,-6.42201835,-0.14,Sell,1715942,106861116,,-3.3232,525,Health Technology
GFI,9.45,-3.27533265,-0.32,Sell,7931937,8630160000,34.23265592,0.2854,5655,Non-Energy Minerals
CHTR,615.78,-5.1975244,-33.76,Sell,1919738,123079027500,50.89720886,12.9988,95100,Consumer Services
IAA,54.44,-2.33225691,-1.3,Sell,2510960,7320274600,42.56586483,1.3181,3800,Retail Trade
GIGB,55.54,-0.12587664,-0.07,Sell,63474,,,,,Miscellaneous
QLTA,57.77,-0.06919218,-0.04,Sell,161316,,,,,Miscellaneous
WHLR,2.7,-1.81818182,-0.05,Sell,80125,26682600,,-1.5916,47,Finance
METX,1.96,-9.25925926,-0.2,Sell,1630876,104453888,,,,Commercial Services
KNSL,187.51,-1.01879223,-1.93,Sell,307524,4252183021,63.25631094,3.0702,275,Finance
FDX,242.83,-2.73961629,-6.84,Sell,2698484,64367190930.00001,27.12713365,9.3125,245000,Transportation
CHCT,45.74,-5.02491694,-2.42,Sell,173667,1128390000,70.99056604,0.6784,25,Finance
SUI,143.56,-3.76726103,-5.62,Sell,532578,16046200000,94.67538237,1.5776,3146,Finance
OYST,19.1,-8.34932821,-1.74,Sell,55307,494084530.00000006,,-2.9879,17,Health Technology
VSDA,38.36,-2.47870853,-0.975,Sell,24339,,,,,Miscellaneous
IECS,29.89,-1.99485875,-0.6084,Sell,1895,,,,,Miscellaneous
GRVY,168.4,-6.67775007,-12.05,Sell,92933,1253930000,31.32377448,5.7608,,Consumer Services
CNQ,22.9,-3.86230059,-0.92,Sell,3766057,27046274000,,-0.37177616,10180,Energy Minerals
OEC,15.8,-3.06748466,-0.5,Sell,361319,955696180,35.81630411,0.4689,1493,Process Industries
AL,40.48,-3.38902148,-1.42,Sell,669493,4605773920,8.59557707,4.889,117,Finance
GL,90.2,-3.12533562,-2.91,Sell,489546,9440512400,14.13455992,6.6853,3196,Finance
ULE,15.4539,-1.02536185,-0.1601,Sell,8729,,,,,Miscellaneous
AJX,10.15,-2.59117083,-0.27,Sell,105960,240018000,12.69493177,0.8339,,Finance
HGV,29.9,-7.43034056,-2.4,Sell,1189879,2544684350,115.81211904,0.2913,9110,Finance
AIMC,52.42,-5.05343235,-2.79,Sell,523844,3392307880,,-0.2998,9200,Producer Manufacturing
AES,22.96,-6.51465798,-1.6,Sell,14199893,15271407760,,-0.5307,,Utilities
LGLV,115.94,-2.48989701,-2.9605,Sell,18393,,,,,Miscellaneous
SWM,37.99,-4.78696742,-1.91,Sell,236671,1189972167,14.12189425,2.8465,3400,Process Industries
DDOG,98,-5.33230294,-5.52,Sell,4430483,29844191370,,-0.0242,1403,Technology Services
HDB,68.84,-5.43956044,-3.96,Sell,2304807,133653000000,32.33112759,2.2605,116971,Finance
PDP,85.25,-3.53060994,-3.12,Sell,415903,,,,,Miscellaneous
PFGC,46.36,-5.5612141,-2.73,Sell,1822403,6190265360.000001,,-1.1421,20000,Distribution Services
FLOW,53.72,-1.75566935,-0.96,Sell,403482,2267741452,,-3.8467,5000,Producer Manufacturing
TM,142.64,-2.28798466,-3.34,Sell,407492,204077000000,15.56057731,9.4643,359542,Consumer Durables
STLA,15,-3.90775144,-0.61,Sell,3010753,53543107500,700.61705737,0.02849541,191752,Consumer Durables
DAL,38.52,-2.034588,-0.8,Sell,16953392,24565513680.000004,,-19.5013,,Transportation
BELFB,15.32,-4.78558111,-0.77,Sell,54768,184651428.39600003,68.5556029,0.2347,6935,Electronic Technology
DESP,10.56,-3.47349177,-0.38,Sell,371422,698904814.08,,-1.657343,3029,Consumer Services
RGEN,187.33,-7.25778504,-14.66,Sell,726581,10138168469,245.55069292,0.8372,761,Health Technology
DURA,28.2247,-1.91787772,-0.5519,Sell,8236,,,,,Miscellaneous
LAMR,79.28,-3.1753786,-2.6,Sell,660898,8257440000.000001,34.81440537,2.3562,3600,Finance
ALEX,15.43,-4.04228856,-0.65,Sell,342489,1163460000,120.26925954,0.1341,793,Finance
ACRE,11.43,-2.22412318,-0.26,Sell,314252,390936000,22.07326284,0.5371,1200,Finance
LKQ,35.69,-2.88435374,-1.06,Sell,2474090,10862073050,18.80661174,1.9571,51000,Consumer Durables
FXY,90.58,-0.59262511,-0.54,Sell,28224,,,,,Miscellaneous
EW,84.84,-1.96440952,-1.7,Sell,3290025,52876360320,69.38742784,1.2708,13900,Health Technology
DSPG,16.13,-3.47097546,-0.58,Sell,178282,380621223,,-0.2358,340,Electronic Technology
PJT,70.53,-7.01384311,-5.32,Sell,166537,1678494099,21.70243205,3.6228,678,Finance
SAR,20.92,-4.43124714,-0.97,Sell,91100,233676400.00000003,7.57256028,2.8907,,Finance
LYFT,43.62,-6.99360341,-3.28,Sell,8946350,13850337076.98,,-5.3703,5683,Technology Services
AEHL,2.42,-11.35531136,-0.31,Sell,183859,6465489.8,0.49368874,5.5298,431,Producer Manufacturing
EBND,27.59,-0.57657658,-0.16,Sell,179178,,,,,Miscellaneous
ATLO,23.35,-1.51834669,-0.36,Sell,32454,213016212.5,11.49687242,2.0623,,Finance
KXIN,3.83,-4.01002506,-0.16,Sell,3819909,249455942.99999997,,-1.8454,279,Retail Trade
BCBP,11.06,-4.32525952,-0.5,Sell,46958,188918072,11.35113904,1.0204,365,Finance
SYY,72.02,-2.89874612,-2.15,Sell,2671475,36684035180,,-0.0486,57000,Distribution Services
HIMS,13.01,-11.31561009,-1.66,Sell,2651813,327282812.5,,-0.0112,,Finance
IGF,42.69,-2.80054645,-1.23,Sell,724407,,,,,Miscellaneous
RMBI,12.81,-3.02800908,-0.4,Sell,30528,170365314,,-0.4034,166,Finance
SZNE,31.43,-2.89702388,-0.9377,Sell,5010,,,,,Miscellaneous
AMOT,46.04,-4.83670938,-2.34,Sell,36847,449244047.6,31.95297536,1.5236,1700,Electronic Technology
OMI,26.97,0.33482143,0.09,Sell,1141089,1982626731,,-0.9883,15400,Distribution Services
CWS,42.24,-2.67213829,-1.1597,Sell,3427,,,,,Miscellaneous
ANSS,348.85,-4.85217107,-17.79,Sell,480243,29960668285.000004,83.10816937,4.4928,4100,Technology Services
QCRH,38.25,-4.06320542,-1.62,Sell,59575,604097550,10.93557146,3.6908,697000,Finance
CNS,68.38,-5.26461624,-3.8,Sell,179740,3267586166,29.82644628,2.4708,328,Finance
DAX,30.3891,-2.68325488,-0.8379,Sell,17873,,,,,Miscellaneous
NOA,9.23,-2.6371308,-0.25,Sell,57391,268953893,7.98418033,1.31791129,1924,Industrial Services
EMIF,23.8017,-1.80168658,-0.4367,Sell,2861,,,,,Miscellaneous
NRZ,9.4,-4.08163265,-0.4,Sell,6421674,4074300000,,-3.1798,3,Finance
HCKT,14.31,-1.85185185,-0.27,Sell,116378,428753358,71.96446199,0.2298,1143,Commercial Services
